settlementDate,settlementPeriod,niv_volume,niv_long_short,niv_active_side,systemBuyPrice,systemSellPrice,systemPrice,marginal_bmu_raw,marginal_bmu_id,marginal_is_numeric_id,marginal_identity_source,marginal_fuel_type,marginal_family_id,marginal_lead_party,marginal_bmu_type,marginal_gen_capacity_mw,marginal_gsp_group,marginal_final_price,marginal_original_price,marginal_price_cost_to_so,marginal_stack_rank,marginal_bid_rank,marginal_volume,n_tied_marginal_candidates
2026-02-20,43,97.37551428649235,short,offer,88.37999999999998,88.37999999999998,88.37999999999998,T_MRWD-1,T_MRWD-1,False,named_ispstack_id,CCGT,T_MRWD,Marchwood Power Limited,T,920.0,,112.5,112.5,112.5,244,,134.375,1
2026-02-20,44,-15.776035802209773,long,bid,64.51,64.51,64.51,T_KEAD-2,T_KEAD-2,False,named_ispstack_id,CCGT,T_KEAD,Keadby Generation Limited,T,890.0,,71.0,71.0,-71.0,4,1.0,-0.000211031746031746,1
2026-02-20,45,-83.85522066361395,long,bid,44.9566785579132,44.9566785579132,44.9566785579132,2__MCMRO002,2__MCMRO002,False,named_ispstack_id,OTHER,2__MCMRO,BGI Trading Limited,S,36.844,Yorkshire,74.58,74.58,-74.58,6,1.0,-0.000438472222222222,1
2026-02-20,46,-158.19586030982907,long,bid,64.07,64.07,64.07,E_FARNB-1,E_FARNB-1,False,named_ispstack_id,BATTERY,E_FARNB,Tesla Motors Limited,E,20.0,Southern,71.36,71.36,-71.36,7,1.0,-0.000926666666666667,1
2026-02-20,48,19.943530303030304,short,offer,69.52,69.52,69.52,T_CDCL-1,T_CDCL-1,False,named_ispstack_id,CCGT,T_CDCL,Uniper UK Limited,T,445.0,,87.0,87.0,87.0,29,,55.625,3
2026-02-20,48,19.943530303030304,short,offer,69.52,69.52,69.52,T_GRAI-7,T_GRAI-7,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,87.0,87.0,87.0,31,,46.18333333333333,3
2026-02-20,48,19.943530303030304,short,offer,69.52,69.52,69.52,T_GRAI-8,T_GRAI-8,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,87.0,87.0,87.0,32,,74.38333333333334,3
2026-02-21,1,155.14884421717173,short,offer,86.7,86.7,86.7,T_GRAI-7,T_GRAI-7,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,86.7,86.7,86.7,56,,46.18333333333333,1
2026-02-21,2,558.8532727272727,short,offer,102.0,102.0,102.0,T_GRAI-7,T_GRAI-7,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,86.7,86.7,86.7,121,,68.81666666666666,1
2026-02-21,3,459.669525495169,short,offer,98.00046152071073,98.00046152071073,98.00046152071073,2__GCMRO001,2__GCMRO001,False,named_ispstack_id,OTHER,2__GCMRO,BGI Trading Limited,S,16.379,North Western,71.25,71.25,71.25,56,,0.11666666666666667,2
2026-02-21,3,459.669525495169,short,offer,98.00046152071073,98.00046152071073,98.00046152071073,2__MCMRO003,2__MCMRO003,False,named_ispstack_id,OTHER,2__MCMRO,BGI Trading Limited,S,50.0,Yorkshire,71.25,71.25,71.25,57,,0.01159855072463768,2
2026-02-21,4,-19.318666666666665,long,bid,49.14,49.14,49.14,2__GLOND005,2__GLOND005,False,named_ispstack_id,LOAD RESPONSE,2__GLOND_LR,EDF Energy Customers Limited,S,20.51,North Western,54.04,54.04,-54.04,143,6.0,-0.08333333333333333,1
2026-02-21,5,-34.37466666666667,long,bid,46.6,46.6,46.6,T_TYLNB-1,T_TYLNB-1,False,named_ispstack_id,BATTERY,T_TYLNB,Pivoted Power LLP,T,58.0,,53.06,53.06,-53.06,96,2.0,-0.4,1
2026-02-21,6,98.73308333333334,short,offer,89.0,89.0,89.0,E_FARNB-1,E_FARNB-1,False,named_ispstack_id,BATTERY,E_FARNB,Tesla Motors Limited,E,20.0,Southern,66.61,66.61,66.61,2,,0.075,1
2026-02-21,7,64.45486111111111,short,offer,55.58,55.58,55.58,E_BARNB-1,E_BARNB-1,False,named_ispstack_id,BATTERY,E_BARNB,EDF Energy Customers Limited,E,44.0,Yorkshire,99.94,99.94,99.94,6,,0.016666666666666666,1
2026-02-21,9,-105.62261960858586,long,bid,20.65,20.65,20.65,T_TYLNB-1,T_TYLNB-1,False,named_ispstack_id,BATTERY,T_TYLNB,Pivoted Power LLP,T,58.0,,48.28,48.28,-48.28,127,3.0,-0.5416666666666666,1
2026-02-21,10,-147.65031474206015,long,bid,17.71,17.71,17.71,2__BUKPR001,2__BUKPR001,False,named_ispstack_id,OCGT,2__BUKPR,UK Power Reserve Limited,S,10.359,East Midlands,40.0,40.0,-40.0,190,1.0,-0.31666666666666665,1
2026-02-21,11,-142.79955197132617,long,bid,12.64,12.64,12.64,E_ROOSB-1,E_ROOSB-1,False,named_ispstack_id,BATTERY,E_ROOSB,CBS ENERGY STORAGE ASSETS LTD,E,49.0,North Western,25.0,25.0,-25.0,81,3.0,-0.16666666666666666,3
2026-02-21,11,-142.79955197132617,long,bid,12.64,12.64,12.64,V__MCEND001,V__MCEND001,False,named_ispstack_id,BATTERY,V__MCEND,Centrica Business Solutions UK,V,0.0,Yorkshire,25.0,25.0,-25.0,84,6.0,-0.7333333333333333,3
2026-02-21,11,-142.79955197132617,long,bid,12.64,12.64,12.64,T_WISHB-1,T_WISHB-1,False,named_ispstack_id,BATTERY,T_WISHB,Zenobe Wishaw Limited,T,51.0,,25.0,25.0,-25.0,89,11.0,-0.6,3
2026-02-21,12,152.43998870071684,short,offer,89.0,89.0,89.0,V__KHABI007,V__KHABI007,False,named_ispstack_id,BATTERY,V__KHABI,Habitat Energy Limited,V,0.0,South Wales,95.0,95.0,95.0,42,,0.016666666666666666,1
2026-02-21,13,59.427517576164874,short,offer,89.0,89.0,89.0,2__HFSEN006,2__HFSEN006,False,named_ispstack_id,BATTERY,2__HFSEN,F & S Energy Ltd,S,0.0,Southern,99.5,99.5,99.5,30,,0.003030277777777778,1
2026-02-21,14,-288.8098998931624,long,bid,18.27007299270073,18.27007299270073,18.27007299270073,E_ARNKB-1,E_ARNKB-1,False,named_ispstack_id,LOAD RESPONSE,E_ARNKB_LR,Octopus Energy Trading Limited,E,41.66,Midlands,43.16,43.16,-43.16,202,2.0,-0.11666666666666667,1
2026-02-21,15,14.611944444444443,short,offer,89.0,89.0,89.0,T_COSO-1,T_COSO-1,False,named_ispstack_id,CCGT,T_COSO,Coryton Energy Company Ltd,T,856.186,,112.0,112.0,112.0,10,,0.4166666666666667,1
2026-02-21,16,106.84366433692124,short,offer,93.5,93.5,93.5,T_GRAI-7,T_GRAI-7,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,98.0,98.0,98.0,12,,46.18333333333333,1
2026-02-21,17,352.98381302674574,short,offer,95.0,95.0,95.0,T_COSO-1,T_COSO-1,False,named_ispstack_id,CCGT,T_COSO,Coryton Energy Company Ltd,T,856.186,,95.9,95.9,95.9,7,,0.00625,1
2026-02-21,18,492.21760952302634,short,offer,95.9,95.9,95.9,T_COSO-1,T_COSO-1,False,named_ispstack_id,CCGT,T_COSO,Coryton Energy Company Ltd,T,856.186,,95.9,95.9,95.9,7,,110.0,1
2026-02-21,19,75.04038314472281,short,offer,95.0,95.0,95.0,T_COSO-1,T_COSO-1,False,named_ispstack_id,CCGT,T_COSO,Coryton Energy Company Ltd,T,856.186,,95.9,95.9,95.9,5,,110.0,1
2026-02-21,20,206.2464523529412,short,offer,95.0,95.0,95.0,T_COSO-1,T_COSO-1,False,named_ispstack_id,CCGT,T_COSO,Coryton Energy Company Ltd,T,856.186,,95.9,95.9,95.9,3,,110.0,1
2026-02-21,21,186.75690208333327,short,offer,95.9,95.9,95.9,T_COSO-1,T_COSO-1,False,named_ispstack_id,CCGT,T_COSO,Coryton Energy Company Ltd,T,856.186,,95.9,95.9,95.9,33,,110.0,1
2026-02-21,22,213.86041722222225,short,offer,95.9,95.9,95.9,T_COSO-1,T_COSO-1,False,named_ispstack_id,CCGT,T_COSO,Coryton Energy Company Ltd,T,856.186,,95.9,95.9,95.9,30,,110.0,1
2026-02-21,23,93.583325,short,offer,95.9,95.9,95.9,T_COSO-1,T_COSO-1,False,named_ispstack_id,CCGT,T_COSO,Coryton Energy Company Ltd,T,856.186,,95.9,95.9,95.9,1,,110.0,1
2026-02-21,24,37.65245098039216,short,offer,95.9,95.9,95.9,T_COSO-1,T_COSO-1,False,named_ispstack_id,CCGT,T_COSO,Coryton Energy Company Ltd,T,856.186,,95.9,95.9,95.9,1,,110.0,1
2026-02-21,25,55.47815277777777,short,offer,95.9,95.9,95.9,T_COSO-1,T_COSO-1,False,named_ispstack_id,CCGT,T_COSO,Coryton Energy Company Ltd,T,856.186,,95.9,95.9,95.9,2,,43.25,1
2026-02-21,26,51.00454545454546,short,offer,95.9,95.9,95.9,T_COSO-1,T_COSO-1,False,named_ispstack_id,CCGT,T_COSO,Coryton Energy Company Ltd,T,856.186,,95.9,95.9,95.9,2,,39.583333333333336,1
2026-02-21,27,-144.5462121212121,long,bid,56.0,56.0,56.0,T_GRAI-6,T_GRAI-6,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,56.25,56.25,-56.25,2,1.0,-38.1,3
2026-02-21,27,-144.5462121212121,long,bid,56.0,56.0,56.0,T_GRAI-7,T_GRAI-7,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,56.25,56.25,-56.25,3,2.0,-36.875,3
2026-02-21,27,-144.5462121212121,long,bid,56.0,56.0,56.0,T_GRAI-8,T_GRAI-8,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,56.25,56.25,-56.25,5,4.0,-31.9375,3
2026-02-21,28,-140.45832777777778,long,bid,50.17,50.17,50.17,E_THMRB-1,E_THMRB-1,False,named_ispstack_id,BATTERY,E_THMRB,Tesla Motors Limited,E,49.5,Eastern,74.98,74.98,-74.98,50,3.0,-0.25,1
2026-02-21,29,7.183333333333334,short,offer,94.8,94.8,94.8,T_SUTB-1,T_SUTB-1,False,named_ispstack_id,CCGT,T_SUTB,SUTTON BRIDGE POWER GENERATION,T,850.0,,94.8,94.8,94.8,1,,8.333333333333334,1
2026-02-21,30,254.62878861111113,short,offer,99.74701419583843,99.74701419583843,99.74701419583843,E_GRCRB-1,E_GRCRB-1,False,named_ispstack_id,BATTERY,E_GRCRB,FIELD GERRARDS CROSS LTD,E,20.0,Southern,99.75,99.75,99.75,76,,0.10833333333333334,1
2026-02-21,31,208.8743333333333,short,offer,98.63998613021967,98.63998613021967,98.63998613021967,T_THURB-1,T_THURB-1,False,named_ispstack_id,BATTERY,T_THURB,THURROCK STORAGE LIMITED,T,100.0,,104.89,104.89,104.89,40,,0.008333333333333333,1
2026-02-21,32,229.225,short,offer,113.0,113.0,113.0,T_CNQPS-3,T_CNQPS-3,False,named_ispstack_id,CCGT,T_CNQPS,Uniper UK Limited,T,352.0,,113.0,113.0,113.0,4,,1.0,1
2026-02-21,33,325.00006222222214,short,offer,118.0,118.0,118.0,T_DAMC-1,T_DAMC-1,False,named_ispstack_id,CCGT,T_DAMC,VPI Power Limited,T,820.0,,106.9,106.9,106.9,6,,37.31111111111111,1
2026-02-21,34,453.3029983333333,short,offer,115.01510551349952,115.01510551349952,115.01510551349952,E_ILMEB-1,E_ILMEB-1,False,named_ispstack_id,BATTERY,E_ILMEB,Tesla Motors Limited,E,49.5,Eastern,118.22,118.22,118.22,54,,7.266666666666667,2
2026-02-21,34,453.3029983333333,short,offer,115.01510551349952,115.01510551349952,115.01510551349952,E_CHAPB-1,E_CHAPB-1,False,named_ispstack_id,BATTERY,E_CHAPB,Tesla Motors Limited,E,50.169,Eastern,118.22,118.22,118.22,55,,11.025,2
2026-02-21,35,353.2579772222222,short,offer,106.9,106.9,106.9,T_BUSTB-1,T_BUSTB-1,False,named_ispstack_id,BATTERY,T_BUSTB,Pivoted Power LLP,T,52.237,,117.1,117.1,117.1,28,,0.016666666666666666,1
2026-02-21,36,466.34666666666664,short,offer,106.9,106.9,106.9,E_DOLLB-1,E_DOLLB-1,False,named_ispstack_id,OTHER,E_DOLLB,Dollymans Storage Limited,E,102.0,Eastern,117.4,117.4,117.4,35,,0.008333333333333333,2
2026-02-21,36,466.34666666666664,short,offer,106.9,106.9,106.9,T_THURB-1,T_THURB-1,False,named_ispstack_id,BATTERY,T_THURB,THURROCK STORAGE LIMITED,T,100.0,,117.4,117.4,117.4,36,,0.075,2
2026-02-21,37,376.1253354166666,short,offer,106.9,106.9,106.9,E_PILLB-2,E_PILLB-2,False,named_ispstack_id,BATTERY,E_PILLB,BP Gas Marketing Limited,E,49.9,Yorkshire,114.95,114.95,114.95,33,,0.0225,1
2026-02-21,38,239.86666666666667,short,offer,102.45,102.45,102.45,T_DAMC-1,T_DAMC-1,False,named_ispstack_id,CCGT,T_DAMC,VPI Power Limited,T,820.0,,106.9,106.9,106.9,4,,240.0,1
2026-02-21,39,-95.85112055555555,long,bid,62.19,62.19,62.19,2__BFSEN006,2__BFSEN006,False,named_ispstack_id,BATTERY,2__BFSEN,F & S Energy Ltd,S,50.573,East Midlands,69.99,69.99,-69.99,89,6.0,-3.6,1
2026-02-21,40,-80.27794940476188,long,bid,61.0,61.0,61.0,E_ILMEB-1,E_ILMEB-1,False,named_ispstack_id,BATTERY,E_ILMEB,Tesla Motors Limited,E,49.5,Eastern,84.16,84.16,-84.16,112,1.0,-0.18368055555555557,1
2026-02-21,41,-497.27155658920947,long,bid,51.668187834544206,51.668187834544206,51.668187834544206,2__FFSEN007,2__FFSEN007,False,named_ispstack_id,OTHER,2__FFSEN,F & S Energy Ltd,S,22.826,Northern,62.38,62.38,-62.38,212,3.0,-4.5,1
2026-02-21,42,-427.6627490362416,long,bid,41.0,41.0,41.0,E_FARNB-1,E_FARNB-1,False,named_ispstack_id,BATTERY,E_FARNB,Tesla Motors Limited,E,20.0,Southern,65.58,65.58,-65.58,227,1.0,-0.06136375,1
2026-02-21,43,-394.14740449855697,long,bid,41.0,41.0,41.0,T_MRWD-1,T_MRWD-1,False,named_ispstack_id,CCGT,T_MRWD,Marchwood Power Limited,T,920.0,,70.0,70.0,-70.0,158,1.0,-0.20485247863247863,1
2026-02-21,44,-136.89259070974242,long,bid,35.0,35.0,35.0,E_SHOS-1,E_SHOS-1,False,named_ispstack_id,CCGT,E_SHOS,VPI Power Limited,E,460.0,South Eastern,56.1,56.1,-56.1,101,3.0,-9.0816226784e-08,1
2026-02-21,45,227.53430861111113,short,offer,70.0,70.0,70.0,2__GLOND005,2__GLOND005,False,named_ispstack_id,LOAD RESPONSE,2__GLOND_LR,EDF Energy Customers Limited,S,20.51,North Western,102.0,102.0,102.0,197,,0.008333333333333333,1
2026-02-21,46,6.57178500400477,short,offer,48.72,48.72,48.72,T_TYLNB-1,T_TYLNB-1,False,named_ispstack_id,BATTERY,T_TYLNB,Pivoted Power LLP,T,58.0,,106.0,106.0,106.0,116,,0.14617166666666667,1
2026-02-21,47,-58.582887247659755,long,bid,27.0,27.0,27.0,2__MCMRO002,2__MCMRO002,False,named_ispstack_id,OTHER,2__MCMRO,BGI Trading Limited,S,36.844,Yorkshire,41.71,41.71,-41.71,33,1.0,-0.005555555555555556,1
2026-02-21,48,91.67578679131054,short,offer,75.0,75.0,75.0,2__HLOND002,2__HLOND002,False,named_ispstack_id,BATTERY,2__HLOND_B,EDF Energy Customers Limited,S,53.123,Southern,95.62,95.62,95.62,54,,0.05,1
2026-02-22,1,425.0354761111111,short,offer,95.5355717629474,95.5355717629474,95.5355717629474,T_LARKB-1,T_LARKB-1,False,named_ispstack_id,OTHER,T_LARKB,EDF Energy Customers Limited,T,52.0,,96.0,96.0,96.0,72,,0.06388888888888888,1
2026-02-22,2,512.6303986111111,short,offer,93.83638744428295,93.83638744428295,93.83638744428295,2__NCPPR001,2__NCPPR001,False,named_ispstack_id,BATTERY,2__NCPPR,Octopus Energy Trading Limited,S,30.0,South Scotland,99.1,99.1,99.1,176,,0.008333333333333333,1
2026-02-22,3,196.17500027777777,short,offer,85.0,85.0,85.0,V__AFEEL002,V__AFEEL002,False,named_ispstack_id,OTHER,V__AFEEL,EDF Energy Limited,V,50.0,Eastern,95.66,95.66,95.66,136,,0.03333333333333333,1
2026-02-22,4,-161.0344460185185,long,bid,5.68,5.68,5.68,2__HIMPO002,2__HIMPO002,False,named_ispstack_id,LOAD RESPONSE,2__HIMPO,SSE Energy Supply Limited,S,52.564,Southern,43.0,43.0,-43.0,37,1.0,-4.6296296296e-08,1
2026-02-22,5,65.9943313888889,short,offer,61.72,61.72,61.72,T_BUSTB-1,T_BUSTB-1,False,named_ispstack_id,BATTERY,T_BUSTB,Pivoted Power LLP,T,52.237,,94.61,94.61,94.61,213,,0.016666666666666666,1
2026-02-22,6,115.74092347222222,short,offer,56.01,56.01,56.01,T_BUSTB-1,T_BUSTB-1,False,named_ispstack_id,BATTERY,T_BUSTB,Pivoted Power LLP,T,52.237,,92.62,92.62,92.62,254,,0.165,3
2026-02-22,6,115.74092347222222,short,offer,56.01,56.01,56.01,T_KILSB-6,T_KILSB-6,False,named_ispstack_id,BATTERY,T_KILSB,ZENOBE KILMARNOCK SOUTH LTD,T,51.226,,92.62,92.62,92.62,255,,0.15833333333333333,3
2026-02-22,6,115.74092347222222,short,offer,56.01,56.01,56.01,2__HLOND002,2__HLOND002,False,named_ispstack_id,BATTERY,2__HLOND_B,EDF Energy Customers Limited,S,53.123,Southern,92.62,92.62,92.62,256,,0.03152222222222222,3
2026-02-22,7,434.6986429166666,short,offer,61.86,61.86,61.86,T_BLPFB-1,T_BLPFB-1,False,named_ispstack_id,BATTERY,T_BLPFB,EDF Energy Customers Limited,T,55.818,,61.86,61.86,61.86,153,,0.23333333333333334,1
2026-02-22,8,159.3147952777778,short,offer,91.0,91.0,91.0,E_SKELB-1,E_SKELB-1,False,named_ispstack_id,BATTERY,E_SKELB,Tesla Motors Limited,E,49.9,North Western,56.71,56.71,56.71,1,,0.000170138888888889,1
2026-02-22,9,192.6413333333333,short,offer,92.00042858673525,92.00042858673525,92.00042858673525,V__GDSKC001,V__GDSKC001,False,named_ispstack_id,OTHER,V__GDSKC,Danske Commodities A/S,V,0.0,North Western,66.87,66.87,66.87,25,,0.08333333333333333,1
2026-02-22,10,35.204810555555554,short,offer,35.61,35.61,35.61,T_BLPFB-1,T_BLPFB-1,False,named_ispstack_id,BATTERY,T_BLPFB,EDF Energy Customers Limited,T,55.818,,65.43,65.43,65.43,5,,0.07824194444444445,1
2026-02-22,11,-35.93673236111111,long,bid,23.23,23.23,23.23,E_FARNB-1,E_FARNB-1,False,named_ispstack_id,BATTERY,E_FARNB,Tesla Motors Limited,E,20.0,Southern,23.23,23.23,-23.23,316,6.0,-0.6416666666666667,5
2026-02-22,11,-35.93673236111111,long,bid,23.23,23.23,23.23,E_BHOLB-1,E_BHOLB-1,False,named_ispstack_id,BATTERY,E_BHOLB,Tesla Motors Limited,E,7.12,Southern,23.23,23.23,-23.23,320,10.0,-0.175,5
2026-02-22,11,-35.93673236111111,long,bid,23.23,23.23,23.23,E_CONTB-1,E_CONTB-1,False,named_ispstack_id,BATTERY,E_CONTB,Tesla Motors Limited,E,35.8,South Eastern,23.23,23.23,-23.23,327,17.0,-0.09166666666666666,5
2026-02-22,11,-35.93673236111111,long,bid,23.23,23.23,23.23,E_SKELB-1,E_SKELB-1,False,named_ispstack_id,BATTERY,E_SKELB,Tesla Motors Limited,E,49.9,North Western,23.23,23.23,-23.23,330,20.0,-2.076925,5
2026-02-22,11,-35.93673236111111,long,bid,23.23,23.23,23.23,E_CHAPB-1,E_CHAPB-1,False,named_ispstack_id,BATTERY,E_CHAPB,Tesla Motors Limited,E,50.169,Eastern,23.23,23.23,-23.23,338,28.0,-1.8666666666666667,5
2026-02-22,12,-183.21180902777775,long,bid,14.81,14.81,14.81,E_BHOLB-1,E_BHOLB-1,False,named_ispstack_id,BATTERY,E_BHOLB,Tesla Motors Limited,E,7.12,Southern,23.24,23.24,-23.24,379,3.0,-0.23333333333333334,2
2026-02-22,12,-183.21180902777775,long,bid,14.81,14.81,14.81,E_CONTB-1,E_CONTB-1,False,named_ispstack_id,BATTERY,E_CONTB,Tesla Motors Limited,E,35.8,South Eastern,23.24,23.24,-23.24,385,9.0,-0.5925933333333333,2
2026-02-22,13,-295.47837693452374,long,bid,9.936748175841991,9.936748175841991,9.936748175841991,T_THURB-2,T_THURB-2,False,named_ispstack_id,BATTERY,T_THURB,THURROCK STORAGE LIMITED,T,100.0,,20.14,20.14,-20.14,523,3.0,-4.697,2
2026-02-22,13,-295.47837693452374,long,bid,9.936748175841991,9.936748175841991,9.936748175841991,2__ASTAT008,2__ASTAT008,False,named_ispstack_id,BATTERY,2__ASTAT_B,Statkraft Markets Gmbh,S,28.749,Eastern,20.14,20.14,-20.14,527,7.0,-0.4083333333333333,2
2026-02-22,14,-586.7486568162315,long,bid,-1.21,-1.21,-1.21,T_LKSDB-1,T_LKSDB-1,False,named_ispstack_id,OTHER,T_LKSDB,Lakeside Energy Storage Ltd,T,105.0,,23.0,23.0,-23.0,352,1.0,-0.041666666666666664,1
2026-02-22,15,-508.41945,long,bid,-1.21,-1.21,-1.21,E_CLAYB-1,E_CLAYB-1,False,named_ispstack_id,BATTERY,E_CLAYB,Tesla Motors Limited,E,49.5,Eastern,20.16,20.16,-20.16,278,4.0,-1.6333333333333333,1
2026-02-22,16,-559.5000259722224,long,bid,0.0,0.0,0.0,T_THURB-1,T_THURB-1,False,named_ispstack_id,BATTERY,T_THURB,THURROCK STORAGE LIMITED,T,100.0,,20.16,20.16,-20.16,124,4.0,-2.3333333333333335,1
2026-02-22,17,-873.040320138889,long,bid,0.0,0.0,0.0,T_DINO-6,T_DINO-6,False,named_ispstack_id,PS,T_DINO,First Hydro Company,T,320.0,,0.0,0.0,-0.0,2,2.0,-131.54166666666666,1
2026-02-22,18,-729.1803774074074,long,bid,0.0,0.0,0.0,E_ILMEB-1,E_ILMEB-1,False,named_ispstack_id,BATTERY,E_ILMEB,Tesla Motors Limited,E,49.5,Eastern,13.29,13.29,-13.29,2,1.0,-0.125,2
2026-02-22,18,-729.1803774074074,long,bid,0.0,0.0,0.0,E_THMRB-1,E_THMRB-1,False,named_ispstack_id,BATTERY,E_THMRB,Tesla Motors Limited,E,49.5,Eastern,13.29,13.29,-13.29,3,2.0,-0.35019319444444447,2
2026-02-22,19,-501.48933267921143,long,bid,13.248758127711648,13.248758127711648,13.248758127711648,2__ASTAT005,2__ASTAT005,False,named_ispstack_id,BATTERY,2__ASTAT_B,Statkraft Markets Gmbh,S,51.313,Eastern,36.91,36.91,-36.91,16,2.0,-0.002083333333333333,2
2026-02-22,19,-501.48933267921143,long,bid,13.248758127711648,13.248758127711648,13.248758127711648,2__HSTAT007,2__HSTAT007,False,named_ispstack_id,BATTERY,2__HSTAT,Statkraft Markets Gmbh,S,40.0,Southern,36.91,36.91,-36.91,19,5.0,-0.0046875,2
2026-02-22,20,-483.30891827918015,long,bid,-1.21,-1.21,-1.21,2__HIMPO002,2__HIMPO002,False,named_ispstack_id,LOAD RESPONSE,2__HIMPO,SSE Energy Supply Limited,S,52.564,Southern,45.0,45.0,-45.0,42,1.0,-0.000901817375,1
2026-02-22,21,-324.87232042824076,long,bid,9.249046157660873,9.249046157660873,9.249046157660873,2__LFLEX001,2__LFLEX001,False,named_ispstack_id,LOAD RESPONSE,2__LFLEX,Flexitricity Limited,S,49.0,South Western,46.01,46.01,-46.01,41,1.0,-0.002083333333333333,2
2026-02-22,21,-324.87232042824076,long,bid,9.249046157660873,9.249046157660873,9.249046157660873,2__GFLEX009,2__GFLEX009,False,named_ispstack_id,BATTERY,2__GFLEX_B,Flexitricity Limited,S,49.0,North Western,46.01,46.01,-46.01,42,2.0,-0.003948888888888889,2
2026-02-22,22,-111.07266206349206,long,bid,9.09708937183934,9.09708937183934,9.09708937183934,2__GFLEX009,2__GFLEX009,False,named_ispstack_id,BATTERY,2__GFLEX_B,Flexitricity Limited,S,49.0,North Western,44.01,44.01,-44.01,31,1.0,-0.002589444444444444,1
2026-02-22,23,-283.40267611772487,long,bid,33.99,33.99,33.99,E_CLAYB-2,E_CLAYB-2,False,named_ispstack_id,BATTERY,E_CLAYB,Tesla Motors Limited,E,49.5,Eastern,33.99,33.99,-33.99,10,1.0,-0.004166666666666667,5
2026-02-22,23,-283.40267611772487,long,bid,33.99,33.99,33.99,E_CONTB-1,E_CONTB-1,False,named_ispstack_id,BATTERY,E_CONTB,Tesla Motors Limited,E,35.8,South Eastern,33.99,33.99,-33.99,12,3.0,-0.001041666666666667,5
2026-02-22,23,-283.40267611772487,long,bid,33.99,33.99,33.99,E_BROAB-1,E_BROAB-1,False,named_ispstack_id,BATTERY,E_BROAB,Tesla Motors Limited,E,11.0,South Eastern,33.99,33.99,-33.99,13,4.0,-0.016666666666666666,5
2026-02-22,23,-283.40267611772487,long,bid,33.99,33.99,33.99,E_ILMEB-1,E_ILMEB-1,False,named_ispstack_id,BATTERY,E_ILMEB,Tesla Motors Limited,E,49.5,Eastern,33.99,33.99,-33.99,14,5.0,-1.310883888888889,5
2026-02-22,23,-283.40267611772487,long,bid,33.99,33.99,33.99,E_CHAPB-1,E_CHAPB-1,False,named_ispstack_id,BATTERY,E_CHAPB,Tesla Motors Limited,E,50.169,Eastern,33.99,33.99,-33.99,15,6.0,-0.004166666666666667,5
2026-02-22,24,137.8191824929972,short,offer,51.0,51.0,51.0,T_GRAI-6,T_GRAI-6,False,named_ispstack_id,CCGT,T_GRAI,Uniper UK Limited,T,468.0,,96.0,96.0,96.0,489,,0.09791666666666667,1
2026-02-22,25,610.0766577777778,short,offer,72.65999999999998,72.65999999999998,72.65999999999998,T_WBURB-43,T_WBURB-43,False,named_ispstack_id,BATTERY,T_WBURB_B,West Burton B Limited,T,31.0,,105.56,105.56,105.56,551,,0.35,1
2026-02-22,26,25.275650555555558,short,offer,52.011978891926525,52.011978891926525,52.011978891926525,E_ARNKB-1,E_ARNKB-1,False,named_ispstack_id,LOAD RESPONSE,E_ARNKB_LR,Octopus Energy Trading Limited,E,41.66,Midlands,114.64,114.64,114.64,512,,0.05,1
2026-02-22,27,287.24547438467295,short,offer,78.62999999999998,78.62999999999998,78.62999999999998,E_ARNKB-1,E_ARNKB-1,False,named_ispstack_id,LOAD RESPONSE,E_ARNKB_LR,Octopus Energy Trading Limited,E,41.66,Midlands,114.64,114.64,114.64,635,,2.2,1
2026-02-22,28,-389.3764395833333,long,bid,68.41497474228821,68.41497474228821,68.41497474228821,2__GFLEX009,2__GFLEX009,False,named_ispstack_id,BATTERY,2__GFLEX_B,Flexitricity Limited,S,49.0,North Western,80.98,80.98,-80.98,14,1.0,-0.8666666666666667,1
2026-02-22,29,-191.93576486111112,long,bid,69.98,69.98,69.98,E_FARNB-1,E_FARNB-1,False,named_ispstack_id,BATTERY,E_FARNB,Tesla Motors Limited,E,20.0,Southern,69.98,69.98,-69.98,5,2.0,-0.016666666666666666,7
2026-02-22,29,-191.93576486111112,long,bid,69.98,69.98,69.98,E_BHOLB-1,E_BHOLB-1,False,named_ispstack_id,BATTERY,E_BHOLB,Tesla Motors Limited,E,7.12,Southern,69.98,69.98,-69.98,8,5.0,-0.008333333333333333,7
2026-02-22,29,-191.93576486111112,long,bid,69.98,69.98,69.98,E_HAWKB-1,E_HAWKB-1,False,named_ispstack_id,BATTERY,E_HAWKB,Tesla Motors Limited,E,20.0,Southern,69.98,69.98,-69.98,9,6.0,-0.001666666666666667,7
